id,sepostulo
43249,1
43250,1
43251,0
43252,0
43253,1
43254,1
43255,1
43256,1
43257,0
43258,0
43259,0
43260,1
43261,0
43262,0
43263,0
43264,1
43265,1
43266,1
43267,1
43268,1
43269,0
43270,1
43271,0
43272,1
43273,1
43274,0
43275,0
43276,0
43277,1
43278,0
43279,0
43280,0
43281,1
43282,0
43283,1
43284,1
43285,1
43286,0
43287,1
43288,1
43289,1
43290,0
43291,0
43292,1
43293,0
43294,1
43295,1
43296,1
43297,1
43298,0
43299,1
43300,1
43301,0
43302,1
43303,1
43304,1
43305,1
43306,0
43307,0
43308,1
43309,1
43310,1
43311,1
43312,1
43313,1
43314,0
43315,1
43316,1
43317,1
43318,1
43319,1
43320,1
43321,1
43322,1
43323,0
43324,0
43325,1
43326,0
43327,1
43328,0
43329,1
43330,1
43331,0
43332,1
43333,1
43334,1
43335,1
43336,1
43337,1
43338,1
43339,0
43340,0
43341,1
43342,0
43343,0
43344,1
43345,0
43346,1
43347,1
43348,1
43349,0
43350,1
43351,0
43352,0
43353,1
43354,1
43355,0
43356,0
43357,1
43358,0
43359,1
43360,0
43361,1
43362,1
43363,0
43364,1
43365,0
43366,0
43367,1
43368,1
43369,1
43370,1
43371,0
43372,1
43373,0
43374,1
43375,1
43376,1
43377,0
43378,0
43379,1
43380,1
43381,1
43382,0
43383,1
43384,1
43385,1
43386,1
43387,1
43388,1
43389,0
43390,1
43391,1
43392,0
43393,0
43394,1
43395,1
43396,1
43397,1
43398,1
43399,1
43400,1
43401,1
43402,1
43403,0
43404,1
43405,1
43406,1
43407,1
43408,0
43409,1
43410,1
43411,0
43412,1
43413,1
43414,1
43415,1
43416,1
43417,1
43418,1
43419,0
43420,1
43421,1
43422,0
43423,0
43424,0
43425,0
43426,0
43427,1
43428,0
43429,1
43430,1
43431,1
43432,1
43433,1
43434,1
43435,0
43436,1
43437,1
43438,1
43439,1
43440,1
43441,1
43442,1
43443,1
43444,1
43445,0
43446,1
43447,1
43448,1
43449,1
43450,1
43451,1
43452,1
43453,0
43454,0
43455,0
43456,1
43457,1
43458,0
43459,0
43460,1
43461,0
43462,1
43463,1
43464,0
43465,0
43466,1
43467,0
43468,1
43469,1
43470,1
43471,0
43472,1
43473,0
43474,1
43475,0
43476,1
43477,1
43478,0
43479,1
43480,1
43481,0
43482,1
43483,1
43484,0
43485,0
43486,1
43487,1
43488,0
43489,1
43490,1
43491,1
43492,1
43493,0
43494,1
43495,1
43496,0
43497,1
43498,0
43499,1
43500,0
43501,1
43502,0
43503,1
43504,0
43505,1
43506,0
43507,0
43508,0
43509,1
43510,1
43511,1
43512,0
43513,0
43514,0
43515,1
43516,1
43517,0
43518,0
43519,1
43520,0
43521,1
43522,1
43523,1
43524,1
43525,1
43526,1
43527,1
43528,1
43529,1
43530,1
43531,1
43532,1
43533,1
43534,1
43535,0
43536,1
43537,1
43538,1
43539,1
43540,1
43541,1
43542,1
43543,1
43544,0
43545,1
43546,0
43547,1
43548,1
43549,0
43550,0
43551,1
43552,1
43553,0
43554,1
43555,1
43556,1
43557,1
43558,1
43559,1
43560,0
43561,0
43562,1
43563,1
43564,0
43565,1
43566,0
43567,0
43568,1
43569,1
43570,1
43571,1
43572,1
43573,1
43574,0
43575,1
43576,0
43577,1
43578,0
43579,0
43580,1
43581,0
43582,1
43583,1
43584,0
43585,1
43586,1
43587,1
43588,1
43589,1
43590,0
43591,1
43592,1
43593,1
43594,0
43595,1
43596,1
43597,1
43598,0
43599,1
43600,0
43601,1
43602,0
43603,0
43604,1
43605,0
43606,1
43607,0
43608,1
43609,0
43610,1
43611,1
43612,0
43613,1
43614,1
43615,1
43616,0
43617,1
43618,0
43619,0
43620,1
43621,0
43622,0
43623,0
43624,1
43625,1
43626,1
43627,1
43628,1
43629,1
43630,1
43631,1
43632,0
43633,1
43634,1
43635,1
43636,1
43637,0
43638,0
43639,1
43640,0
43641,0
43642,0
43643,1
43644,1
43645,0
43646,1
43647,1
43648,1
43649,1
43650,1
43651,1
43652,1
43653,1
43654,1
43655,1
43656,1
43657,1
43658,1
43659,0
43660,0
43661,1
43662,0
43663,1
43664,1
43665,0
43666,1
43667,1
43668,0
43669,1
43670,0
43671,1
43672,1
43673,1
43674,1
43675,0
43676,0
43677,0
43678,1
43679,0
43680,0
43681,1
43682,0
43683,1
43684,1
43685,1
43686,0
43687,0
43688,0
43689,1
43690,1
43691,1
43692,1
43693,0
43694,0
43695,0
43696,1
43697,1
43698,1
43699,1
43700,1
43701,0
43702,1
43703,1
43704,0
43705,0
43706,1
43707,1
43708,1
43709,1
43710,1
43711,1
43712,0
43713,0
43714,1
43715,1
43716,1
43717,1
43718,0
43719,0
43720,0
43721,1
43722,0
43723,1
43724,1
43725,0
43726,1
43727,1
43728,0
43729,1
43730,1
43731,1
43732,0
43733,1
43734,1
43735,0
43736,1
43737,0
43738,0
43739,1
43740,1
43741,1
43742,0
43743,1
43744,0
43745,1
43746,0
43747,1
43748,1
43749,0
43750,0
43751,1
43752,1
43753,1
43754,1
43755,1
43756,1
43757,1
43758,0
43759,1
43760,1
43761,1
43762,0
43763,1
43764,0
43765,1
43766,0
43767,1
43768,1
43769,1
43770,1
43771,1
43772,0
43773,0
43774,1
43775,1
43776,1
43777,0
43778,1
43779,1
43780,1
43781,1
43782,0
43783,1
43784,1
43785,0
43786,1
43787,1
43788,0
43789,0
43790,0
43791,1
43792,1
43793,1
43794,1
43795,0
43796,1
43797,0
43798,1
43799,1
43800,1
43801,0
43802,1
43803,0
43804,1
43805,1
43806,0
43807,1
43808,1
43809,1
43810,1
43811,1
43812,1
43813,1
43814,1
43815,1
43816,1
43817,0
43818,0
43819,1
43820,1
43821,1
43822,1
43823,0
43824,1
43825,0
43826,0
43827,0
43828,1
43829,0
43830,1
43831,1
43832,1
43833,1
43834,0
43835,1
43836,1
43837,1
43838,1
43839,1
43840,1
43841,1
43842,1
43843,1
43844,1
43845,1
43846,1
43847,1
43848,1
43849,1
43850,1
43851,0
43852,1
43853,1
43854,0
43855,1
43856,1
43857,0
43858,1
43859,1
43860,0
43861,0
43862,0
43863,1
43864,0
43865,1
43866,1
43867,0
43868,0
43869,1
43870,1
43871,1
43872,1
43873,0
43874,1
43875,0
43876,0
43877,1
43878,1
43879,1
43880,0
43881,1
43882,0
43883,1
43884,1
43885,1
43886,0
43887,0
43888,0
43889,1
43890,1
43891,1
43892,0
43893,1
43894,1
43895,1
43896,1
43897,1
43898,1
43899,1
43900,1
43901,1
43902,1
43903,1
43904,1
43905,1
43906,1
43907,1
43908,0
43909,1
43910,1
43911,0
43912,0
43913,1
43914,1
43915,1
43916,0
43917,1
43918,0
43919,1
43920,1
43921,0
43922,0
43923,1
43924,1
43925,0
43926,1
43927,1
43928,0
43929,1
43930,1
43931,1
43932,0
43933,0
43934,0
43935,1
43936,1
43937,1
43938,0
43939,1
43940,0
43941,1
43942,0
43943,0
43944,1
43945,0
43946,1
43947,1
43948,1
43949,0
43950,1
43951,0
43952,1
43953,0
43954,1
43955,1
43956,1
43957,0
43958,1
43959,1
43960,1
43961,0
43962,1
43963,1
43964,1
43965,1
43966,0
43967,1
43968,0
43969,1
43970,1
43971,0
43972,1
43973,0
43974,1
43975,1
43976,0
43977,0
43978,1
43979,1
43980,1
43981,1
43982,0
43983,1
43984,0
43985,1
43986,0
43987,1
43988,0
43989,1
43990,1
43991,1
43992,1
43993,1
43994,0
43995,0
43996,1
43997,0
43998,1
43999,1
44000,1
44001,0
44002,0
44003,1
44004,1
44005,0
44006,1
44007,1
44008,0
44009,1
44010,1
44011,1
44012,1
44013,1
44014,0
44015,1
44016,0
44017,0
44018,1
44019,0
44020,0
44021,1
44022,1
44023,1
44024,1
44025,0
44026,1
44027,1
44028,0
44029,0
44030,1
44031,1
44032,1
44033,1
44034,1
44035,0
44036,1
44037,0
44038,0
44039,1
44040,1
44041,1
44042,1
44043,0
44044,0
44045,1
44046,1
44047,1
44048,1
44049,0
44050,1
44051,1
44052,1
44053,0
44054,1
44055,1
44056,1
44057,0
44058,0
44059,0
44060,1
44061,0
44062,1
44063,0
44064,0
44065,1
44066,1
44067,0
44068,1
44069,0
44070,1
44071,1
44072,1
44073,1
44074,1
44075,0
44076,1
44077,1
44078,1
44079,1
44080,1
44081,1
44082,1
44083,1
44084,1
44085,0
44086,0
44087,0
44088,1
44089,1
44090,1
44091,1
44092,1
44093,0
44094,0
44095,1
44096,0
44097,1
44098,1
44099,1
44100,1
44101,0
44102,1
44103,0
44104,1
44105,1
44106,1
44107,1
44108,1
44109,1
44110,0
44111,1
44112,0
44113,0
44114,1
44115,1
44116,1
44117,0
44118,1
44119,1
44120,1
44121,1
44122,1
44123,0
44124,1
44125,1
44126,1
44127,1
44128,1
44129,1
44130,1
44131,1
44132,1
44133,1
44134,1
44135,1
44136,1
44137,1
44138,1
44139,1
44140,1
44141,0
44142,1
44143,1
44144,1
44145,1
44146,0
44147,1
44148,1
44149,0
44150,1
44151,1
44152,1
44153,1
44154,1
44155,1
44156,1
44157,1
44158,1
44159,1
44160,0
44161,1
44162,1
44163,1
44164,1
44165,0
44166,0
44167,0
44168,1
44169,0
44170,0
44171,0
44172,1
44173,1
44174,1
44175,0
44176,1
44177,1
44178,1
44179,0
44180,1
44181,1
44182,1
44183,0
44184,1
44185,1
44186,0
44187,1
44188,1
44189,1
44190,1
44191,0
44192,0
44193,1
44194,1
44195,1
44196,1
44197,0
44198,0
44199,1
44200,0
44201,0
44202,1
44203,1
44204,1
44205,1
44206,1
44207,0
44208,1
44209,1
44210,1
44211,1
44212,1
44213,1
44214,1
44215,0
44216,1
44217,1
44218,1
44219,1
44220,1
44221,1
44222,1
44223,1
44224,1
44225,0
44226,1
44227,1
44228,1
44229,1
44230,1
44231,1
44232,1
44233,0
44234,1
44235,1
44236,1
44237,1
44238,1
44239,1
44240,1
44241,0
44242,1
44243,1
44244,1
44245,1
44246,1
44247,1
44248,1
44249,1
44250,1
44251,1
44252,1
44253,0
44254,0
44255,1
44256,0
44257,1
44258,0
44259,0
44260,1
44261,1
44262,0
44263,1
44264,1
44265,1
44266,1
44267,1
44268,0
44269,1
44270,0
44271,1
44272,1
44273,1
44274,1
44275,1
44276,1
44277,0
44278,0
44279,0
44280,0
44281,1
44282,1
44283,1
44284,0
44285,1
44286,1
44287,1
44288,1
44289,1
44290,1
44291,0
44292,1
44293,1
44294,0
44295,1
44296,1
44297,1
44298,0
44299,1
44300,1
44301,1
44302,0
44303,1
44304,1
44305,1
44306,1
44307,1
44308,1
44309,1
44310,1
44311,1
44312,0
44313,1
44314,1
44315,1
44316,1
44317,1
44318,1
44319,1
44320,0
44321,0
44322,0
44323,0
44324,0
44325,1
44326,1
44327,1
44328,1
44329,1
44330,1
44331,1
44332,1
44333,1
44334,1
44335,1
44336,1
44337,1
44338,0
44339,1
44340,1
44341,0
44342,1
44343,0
44344,0
44345,1
44346,1
44347,0
44348,0
44349,1
44350,1
44351,0
44352,0
44353,1
44354,1
44355,0
44356,0
44357,1
44358,1
44359,1
44360,1
44361,1
44362,1
44363,1
44364,1
44365,1
44366,1
44367,1
44368,1
44369,0
44370,1
44371,0
44372,0
44373,1
44374,1
44375,0
44376,0
44377,1
44378,1
44379,1
44380,1
44381,0
44382,1
44383,1
44384,1
44385,0
44386,1
44387,1
44388,1
44389,0
44390,1
44391,0
44392,1
44393,1
44394,1
44395,1
44396,1
44397,1
44398,1
44399,1
44400,1
44401,1
44402,0
44403,0
44404,1
44405,1
44406,1
44407,1
44408,0
44409,1
44410,0
44411,1
44412,0
44413,1
44414,1
44415,1
44416,1
44417,0
44418,1
44419,1
44420,1
44421,1
44422,1
44423,1
44424,0
44425,0
44426,1
44427,1
44428,1
44429,1
44430,1
44431,0
44432,0
44433,1
44434,1
44435,1
44436,0
44437,1
44438,0
44439,1
44440,1
44441,1
44442,1
44443,1
44444,0
44445,1
44446,1
44447,0
44448,0
44449,1
44450,1
44451,1
44452,0
44453,1
44454,1
44455,1
44456,1
44457,1
44458,0
44459,1
44460,0
44461,1
44462,1
44463,1
44464,0
44465,1
44466,1
44467,1
44468,1
44469,1
44470,0
44471,0
44472,1
44473,1
44474,1
44475,1
44476,0
44477,0
44478,0
44479,1
44480,1
44481,0
44482,0
44483,1
44484,0
44485,0
44486,1
44487,1
44488,1
44489,0
44490,0
44491,1
44492,1
44493,1
44494,0
44495,0
44496,1
44497,0
44498,1
44499,0
44500,1
44501,0
44502,0
44503,1
44504,0
44505,1
44506,0
44507,1
44508,1
44509,0
44510,0
44511,1
44512,1
44513,0
44514,1
44515,0
44516,1
44517,0
44518,0
44519,1
44520,1
44521,1
44522,1
44523,1
44524,0
44525,1
44526,1
44527,1
44528,1
44529,1
44530,1
44531,1
44532,0
44533,1
44534,1
44535,1
44536,1
44537,0
44538,1
44539,0
44540,1
44541,0
44542,0
44543,0
44544,1
44545,0
44546,1
44547,1
44548,1
44549,1
44550,1
44551,1
44552,1
44553,1
44554,1
44555,0
44556,1
44557,0
44558,1
44559,1
44560,1
44561,0
44562,1
44563,1
44564,1
44565,0
44566,1
44567,0
44568,1
44569,1
44570,1
44571,1
44572,1
44573,1
44574,0
44575,1
44576,1
44577,1
44578,1
44579,1
44580,1
44581,1
44582,0
44583,1
44584,0
44585,1
44586,1
44587,0
44588,0
44589,1
44590,1
44591,1
44592,1
44593,0
44594,1
44595,1
44596,1
44597,0
44598,1
44599,0
44600,0
44601,1
44602,0
44603,0
44604,1
44605,1
44606,1
44607,1
44608,1
44609,1
44610,0
44611,1
44612,0
44613,1
44614,1
44615,1
44616,1
44617,1
44618,1
44619,0
44620,0
44621,1
44622,1
44623,1
44624,1
44625,0
44626,0
44627,1
44628,1
44629,1
44630,0
44631,1
44632,1
44633,1
44634,0
44635,1
44636,1
44637,1
44638,0
44639,1
44640,0
44641,1
44642,1
44643,1
44644,1
44645,1
44646,0
44647,0
44648,0
44649,1
44650,1
44651,1
44652,1
44653,1
44654,1
44655,0
44656,0
44657,1
44658,1
44659,1
44660,1
44661,1
44662,1
44663,1
44664,0
44665,1
44666,1
44667,1
44668,1
44669,1
44670,1
44671,1
44672,1
44673,1
44674,1
44675,1
44676,1
44677,1
44678,0
44679,0
44680,1
44681,1
44682,1
44683,1
44684,1
44685,1
44686,0
44687,0
44688,1
44689,1
44690,1
44691,0
44692,1
44693,1
44694,0
44695,0
44696,0
44697,1
44698,0
44699,1
44700,1
44701,1
44702,0
44703,0
44704,0
44705,0
44706,0
44707,1
44708,1
44709,0
44710,1
44711,1
44712,1
44713,1
44714,1
44715,1
44716,1
44717,0
44718,1
44719,1
44720,1
44721,1
44722,0
44723,1
44724,0
44725,1
44726,1
44727,1
44728,1
44729,0
44730,0
44731,0
44732,0
44733,1
44734,1
44735,1
44736,1
44737,1
44738,0
44739,1
44740,0
44741,1
44742,1
44743,1
44744,1
44745,1
44746,1
44747,1
44748,1
44749,1
44750,1
44751,0
44752,1
44753,1
44754,0
44755,0
44756,1
44757,0
44758,0
44759,1
44760,1
44761,0
44762,0
44763,1
44764,0
44765,1
44766,0
44767,1
44768,1
44769,1
44770,0
44771,1
44772,1
44773,0
44774,1
44775,0
44776,0
44777,1
44778,1
44779,1
44780,1
44781,1
44782,1
44783,1
44784,0
44785,0
44786,0
44787,1
44788,1
44789,0
44790,1
44791,1
44792,1
44793,1
44794,1
44795,1
44796,1
44797,1
44798,1
44799,0
44800,1
44801,0
44802,1
44803,1
44804,1
44805,1
44806,1
44807,1
44808,0
44809,0
44810,1
44811,1
44812,1
44813,1
44814,1
44815,1
44816,1
44817,0
44818,0
44819,1
44820,0
44821,1
44822,0
44823,1
44824,1
44825,1
44826,0
44827,1
44828,1
44829,0
44830,1
44831,0
44832,1
44833,1
44834,1
44835,1
44836,1
44837,0
44838,1
44839,1
44840,1
44841,0
44842,1
44843,1
44844,0
44845,1
44846,1
44847,0
44848,1
44849,1
44850,0
44851,1
44852,0
44853,1
44854,1
44855,1
44856,1
44857,1
44858,0
44859,1
44860,1
44861,0
44862,0
44863,1
44864,1
44865,1
44866,1
44867,1
44868,1
44869,1
44870,0
44871,1
44872,1
44873,1
44874,1
44875,1
44876,1
44877,1
44878,1
44879,0
44880,1
44881,0
44882,1
44883,1
44884,1
44885,1
44886,0
44887,1
44888,0
44889,1
44890,0
44891,1
44892,1
44893,1
44894,0
44895,1
44896,0
44897,0
44898,0
44899,1
44900,1
44901,0
44902,1
44903,1
44904,1
44905,0
44906,1
44907,1
44908,0
44909,0
44910,0
44911,1
44912,1
44913,1
44914,0
44915,1
44916,1
44917,0
44918,1
44919,1
44920,0
44921,1
44922,1
44923,1
44924,1
44925,1
44926,1
44927,0
44928,1
44929,1
44930,1
44931,1
44932,0
44933,1
44934,1
44935,1
44936,1
44937,1
44938,0
44939,1
44940,0
44941,0
44942,0
44943,1
44944,1
44945,1
44946,1
44947,1
44948,1
44949,1
44950,1
44951,1
44952,0
44953,1
44954,1
44955,1
44956,1
44957,1
44958,0
44959,1
44960,1
44961,1
44962,1
44963,1
44964,1
44965,1
44966,0
44967,1
44968,1
44969,1
44970,1
44971,0
44972,1
44973,1
44974,1
44975,0
44976,0
44977,0
44978,1
44979,0
44980,1
44981,1
44982,1
44983,1
44984,1
44985,1
44986,1
44987,0
44988,1
44989,1
44990,1
44991,0
44992,0
44993,1
44994,1
44995,1
44996,0
44997,0
44998,0
44999,1
45000,0
45001,1
45002,1
45003,0
45004,1
45005,1
45006,0
45007,0
45008,0
45009,1
45010,0
45011,1
45012,1
45013,1
45014,1
45015,1
45016,0
45017,0
45018,1
45019,1
45020,1
45021,1
45022,1
45023,1
45024,1
45025,0
45026,1
45027,1
45028,1
45029,0
45030,0
45031,1
45032,1
45033,1
45034,1
45035,0
45036,0
45037,1
45038,1
45039,0
45040,1
45041,0
45042,1
45043,1
45044,1
45045,0
45046,0
45047,1
45048,1
45049,1
45050,0
45051,0
45052,0
45053,0
45054,1
45055,1
45056,1
45057,0
45058,1
45059,1
45060,1
45061,1
45062,1
45063,1
45064,1
45065,0
45066,1
45067,1
45068,1
45069,0
45070,0
45071,0
45072,1
45073,1
45074,1
45075,0
45076,1
45077,1
45078,0
45079,1
45080,0
45081,1
45082,1
45083,1
45084,1
45085,1
45086,0
45087,1
45088,1
45089,1
45090,1
45091,1
45092,0
45093,1
45094,1
45095,1
45096,0
45097,1
45098,1
45099,0
45100,0
45101,1
45102,0
45103,1
45104,1
45105,1
45106,0
45107,0
45108,1
45109,1
45110,1
45111,1
45112,1
45113,1
45114,0
45115,1
45116,1
45117,1
45118,0
45119,1
45120,1
45121,1
45122,1
45123,0
45124,1
45125,1
45126,0
45127,1
45128,1
45129,1
45130,0
45131,0
45132,1
45133,0
45134,1
45135,1
45136,1
45137,1
45138,0
45139,1
45140,1
45141,0
45142,1
45143,1
45144,1
45145,1
45146,1
45147,1
45148,1
45149,1
45150,1
45151,0
45152,1
45153,1
45154,1
45155,1
45156,0
45157,1
45158,1
45159,1
45160,1
45161,1
45162,1
45163,1
45164,0
45165,1
45166,1
45167,1
45168,1
45169,1
45170,1
45171,1
45172,1
45173,0
45174,1
45175,1
45176,1
45177,1
45178,0
45179,0
45180,1
45181,1
45182,0
45183,0
45184,0
45185,0
45186,1
45187,0
45188,0
45189,1
45190,1
45191,0
45192,1
45193,0
45194,1
45195,1
45196,0
45197,1
45198,1
45199,0
45200,1
45201,1
45202,1
45203,0
45204,0
45205,0
45206,1
45207,1
45208,1
45209,1
45210,1
45211,1
45212,1
45213,0
45214,1
45215,0
45216,1
45217,1
45218,1
45219,0
45220,1
45221,0
45222,0
45223,1
45224,1
45225,0
45226,1
45227,1
45228,1
45229,1
45230,1
45231,0
45232,1
45233,0
45234,1
45235,1
45236,0
45237,0
45238,1
45239,1
45240,1
45241,1
45242,1
45243,1
45244,1
45245,1
45246,1
45247,1
45248,1
45249,1
45250,1
45251,0
45252,1
45253,0
45254,0
45255,0
45256,1
45257,1
45258,1
45259,1
45260,1
45261,1
45262,1
45263,0
45264,1
45265,1
45266,1
45267,1
45268,0
45269,0
45270,1
45271,0
45272,1
45273,0
45274,1
45275,1
45276,1
45277,1
45278,1
45279,1
45280,0
45281,1
45282,1
45283,0
45284,1
45285,1
45286,1
45287,1
45288,1
45289,1
45290,1
45291,1
45292,0
45293,1
45294,0
45295,1
45296,1
45297,1
45298,1
45299,1
45300,1
45301,1
45302,0
45303,1
45304,1
45305,1
45306,1
45307,0
45308,0
45309,0
45310,1
45311,1
45312,1
45313,0
45314,0
45315,1
45316,0
45317,1
45318,1
45319,0
45320,0
45321,1
45322,1
45323,1
45324,0
45325,0
45326,0
45327,1
45328,1
45329,0
45330,1
45331,1
45332,1
45333,1
45334,1
45335,1
45336,1
45337,0
45338,1
45339,0
45340,0
45341,1
45342,0
45343,1
45344,0
45345,1
45346,1
45347,1
45348,1
45349,0
45350,0
45351,0
45352,0
45353,1
45354,0
45355,1
45356,1
45357,1
45358,1
45359,0
45360,0
45361,1
45362,0
45363,0
45364,1
45365,1
45366,0
45367,0
45368,1
45369,0
45370,0
45371,1
45372,0
45373,1
45374,1
45375,1
45376,1
45377,0
45378,1
45379,1
45380,0
45381,1
45382,0
45383,1
45384,1
45385,1
45386,1
45387,1
45388,0
45389,1
45390,1
45391,0
45392,0
45393,1
45394,1
45395,1
45396,0
45397,1
45398,0
45399,1
45400,1
45401,1
45402,0
45403,1
45404,1
45405,1
45406,0
45407,0
45408,1
45409,1
45410,1
45411,1
45412,0
45413,1
45414,1
45415,1
45416,1
45417,1
45418,1
45419,1
45420,1
45421,1
45422,0
45423,1
45424,1
45425,1
45426,1
45427,1
45428,0
45429,1
45430,1
45431,0
45432,1
45433,1
45434,1
45435,1
45436,1
45437,1
45438,1
45439,1
45440,0
45441,0
45442,0
45443,1
45444,1
45445,1
45446,1
45447,1
45448,1
45449,1
45450,1
45451,1
45452,1
45453,0
45454,1
45455,1
45456,0
45457,1
45458,0
45459,0
45460,1
45461,1
45462,1
45463,1
45464,1
45465,1
45466,0
45467,1
45468,1
45469,1
45470,1
45471,1
45472,1
45473,1
45474,1
45475,1
45476,1
45477,0
45478,1
45479,1
45480,1
45481,1
45482,1
45483,0
45484,1
45485,0
45486,1
45487,1
45488,1
45489,1
45490,0
45491,1
45492,1
45493,1
45494,0
45495,0
45496,1
45497,0
45498,1
45499,0
45500,0
45501,1
45502,0
45503,1
45504,0
45505,1
45506,1
45507,1
45508,1
45509,0
45510,0
45511,0
45512,1
45513,1
45514,1
45515,1
45516,1
45517,1
45518,1
45519,0
45520,1
45521,1
45522,1
45523,1
45524,1
45525,1
45526,1
45527,1
45528,1
45529,0
45530,1
45531,1
45532,0
45533,1
45534,0
45535,1
45536,1
45537,1
45538,1
45539,1
45540,1
45541,1
45542,1
45543,0
45544,1
45545,0
45546,1
45547,1
45548,0
45549,0
45550,1
45551,0
45552,1
45553,1
45554,0
45555,1
45556,1
45557,1
45558,1
45559,1
45560,1
45561,1
45562,1
45563,0
45564,1
45565,1
45566,1
45567,1
45568,1
45569,1
45570,1
45571,1
45572,1
45573,1
45574,1
45575,0
45576,1
45577,1
45578,0
45579,0
45580,1
45581,1
45582,1
45583,1
45584,1
45585,1
45586,0
45587,1
45588,1
45589,0
45590,1
45591,1
45592,1
45593,1
45594,0
45595,1
45596,1
45597,1
45598,0
45599,0
45600,1
45601,1
45602,1
45603,0
45604,1
45605,1
45606,1
45607,1
45608,1
45609,1
45610,1
45611,1
45612,0
45613,1
45614,1
45615,1
45616,1
45617,1
45618,1
45619,0
45620,1
45621,0
45622,1
45623,1
45624,1
45625,1
45626,1
45627,1
45628,1
45629,1
45630,1
45631,1
45632,0
45633,0
45634,0
45635,1
45636,0
45637,1
45638,1
45639,1
45640,1
45641,1
45642,1
45643,1
45644,1
45645,0
45646,1
45647,1
45648,1
45649,1
45650,1
45651,1
45652,1
45653,1
45654,0
45655,1
45656,1
45657,1
45658,1
45659,1
45660,0
45661,1
45662,0
45663,1
45664,1
45665,1
45666,1
45667,1
45668,0
45669,1
45670,0
45671,0
45672,0
45673,0
45674,1
45675,0
45676,1
45677,1
45678,0
45679,1
45680,1
45681,0
45682,1
45683,0
45684,1
45685,1
45686,1
45687,1
45688,1
45689,1
45690,1
45691,1
45692,0
45693,1
45694,1
45695,1
45696,1
45697,1
45698,1
45699,1
45700,1
45701,1
45702,1
45703,1
45704,1
45705,1
45706,1
45707,0
45708,1
45709,1
45710,1
45711,0
45712,0
45713,0
45714,1
45715,1
45716,0
45717,1
45718,1
45719,0
45720,1
45721,1
45722,1
45723,1
45724,1
45725,1
45726,1
45727,0
45728,1
45729,1
45730,1
45731,1
45732,0
45733,0
45734,1
45735,1
45736,1
45737,1
45738,0
45739,0
45740,1
45741,1
45742,1
45743,1
45744,1
45745,0
45746,1
45747,1
45748,1
45749,1
45750,0
45751,1
45752,1
45753,1
45754,0
45755,0
45756,1
45757,0
45758,1
45759,0
45760,1
45761,0
45762,1
45763,1
45764,0
45765,1
45766,1
45767,1
45768,1
45769,0
45770,1
45771,1
45772,1
45773,1
45774,1
45775,1
45776,1
45777,1
45778,0
45779,1
45780,1
45781,1
45782,1
45783,1
45784,0
45785,1
45786,1
45787,1
45788,0
45789,0
45790,0
45791,1
45792,1
45793,1
45794,1
45795,1
45796,1
45797,1
45798,1
45799,1
45800,0
45801,1
45802,0
45803,0
45804,1
45805,1
45806,0
45807,1
45808,1
45809,0
45810,1
45811,1
45812,1
45813,1
45814,1
45815,1
45816,1
45817,1
45818,1
45819,1
45820,0
45821,1
45822,1
45823,1
45824,1
45825,1
45826,1
45827,1
45828,1
45829,1
45830,1
45831,1
45832,0
45833,1
45834,0
45835,1
45836,0
45837,1
45838,1
45839,1
45840,0
45841,1
45842,0
45843,0
45844,1
45845,1
45846,1
45847,0
45848,0
45849,1
45850,1
45851,1
45852,0
45853,0
45854,1
45855,1
45856,1
45857,1
45858,1
45859,0
45860,1
45861,1
45862,0
45863,1
45864,0
45865,1
45866,1
45867,0
45868,1
45869,1
45870,0
45871,0
45872,1
45873,0
45874,1
45875,1
45876,1
45877,1
45878,1
45879,0
45880,1
45881,1
45882,0
45883,0
45884,1
45885,1
45886,0
45887,0
45888,0
45889,0
45890,1
45891,1
45892,1
45893,0
45894,1
45895,1
45896,1
45897,0
45898,0
45899,1
45900,0
45901,1
45902,0
45903,1
45904,0
45905,1
45906,1
45907,1
45908,0
45909,1
45910,0
45911,0
45912,1
45913,0
45914,0
45915,1
45916,1
45917,1
45918,1
45919,1
45920,1
45921,0
45922,1
45923,0
45924,1
45925,1
45926,1
45927,0
45928,0
45929,1
45930,1
45931,0
45932,0
45933,1
45934,0
45935,0
45936,1
45937,1
45938,1
45939,0
45940,0
45941,1
45942,1
45943,1
45944,0
45945,1
45946,1
45947,1
45948,1
45949,0
45950,1
45951,0
45952,1
45953,0
45954,1
45955,1
45956,1
45957,1
45958,1
45959,1
45960,1
45961,1
45962,1
45963,0
45964,1
45965,1
45966,0
45967,1
45968,1
45969,1
45970,1
45971,1
45972,1
45973,0
45974,1
45975,1
45976,0
45977,0
45978,0
45979,1
45980,1
45981,0
45982,1
45983,0
45984,0
45985,1
45986,1
45987,1
45988,1
45989,1
45990,1
45991,1
45992,0
45993,0
45994,1
45995,1
45996,0
45997,1
45998,1
45999,1
46000,1
46001,1
46002,1
46003,1
46004,1
46005,1
46006,1
46007,1
46008,1
46009,0
46010,1
46011,1
46012,0
46013,1
46014,1
46015,1
46016,1
46017,1
46018,0
46019,1
46020,1
46021,1
46022,1
46023,0
46024,1
46025,1
46026,0
46027,1
46028,0
46029,1
46030,1
46031,0
46032,1
46033,0
46034,1
46035,1
46036,1
46037,1
46038,1
46039,1
46040,1
46041,1
46042,1
46043,1
46044,1
46045,1
46046,1
